,file,date,time,location,zip code,subspecies,health,pollen_carrying,caste
203,003_009.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
204,003_035.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
205,003_021.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
206,003_237.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
207,003_223.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
208,003_222.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
209,003_236.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
210,003_020.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
211,003_034.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
212,003_197.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
213,003_183.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
214,003_154.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
215,003_156.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
216,003_195.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
217,003_181.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
218,003_036.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
219,003_208.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
220,003_220.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
221,003_234.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
222,003_235.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
223,003_221.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
224,003_209.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
225,003_037.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
226,003_180.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
227,003_194.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
228,003_143.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
229,003_157.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
230,003_153.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
231,003_147.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
232,003_190.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
233,003_184.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
234,003_225.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
235,003_231.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
236,003_218.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
237,003_230.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
238,003_185.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
239,003_191.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
240,003_146.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
241,003_152.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
242,003_144.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
243,003_178.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
244,003_187.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
245,003_193.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
246,003_232.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
247,003_227.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
248,003_233.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
249,003_192.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
250,003_186.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
251,003_179.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
252,003_151.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
253,003_145.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
254,003_122.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
255,003_136.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
256,003_095.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
257,003_081.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
258,003_268.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
259,003_254.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
260,003_240.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
261,003_283.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
262,003_282.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
263,003_241.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
264,003_255.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
265,003_269.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
266,003_094.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
267,003_137.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
268,003_123.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
269,003_109.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
270,003_135.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
271,003_121.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
272,003_243.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
273,003_257.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
274,003_280.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
275,003_281.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
276,003_256.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
277,003_242.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
278,003_120.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
279,003_134.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
280,003_130.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
281,003_124.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
282,003_246.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
283,003_252.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
284,003_253.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
285,003_247.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
286,003_251.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
287,003_245.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
288,003_279.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
289,003_278.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
290,003_244.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
291,003_250.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
292,003_249.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
293,003_275.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
294,003_261.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
295,003_260.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
296,003_274.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
297,003_248.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
298,003_262.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
299,003_276.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
300,003_277.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
301,003_263.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
302,003_267.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
303,003_273.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
304,003_272.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
305,003_266.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
306,003_270.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
307,003_264.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
308,003_258.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
309,003_259.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
310,003_265.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
311,003_271.png,7/2/18,13:57,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
312,022_103.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
313,022_117.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
314,022_301.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
315,022_315.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
316,022_329.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
317,022_275.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
318,022_261.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
319,022_249.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
320,022_088.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
321,022_077.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
322,022_063.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
323,022_062.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
324,022_076.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
325,022_248.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
326,022_260.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
327,022_274.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
328,022_328.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
329,022_300.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
330,022_116.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
331,022_102.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
332,022_114.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
333,022_100.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
334,022_128.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
335,022_316.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
336,022_302.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
337,022_289.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
338,022_262.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
339,022_276.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
340,022_060.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
341,022_074.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
342,022_075.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
343,022_277.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
344,022_263.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
345,022_288.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
346,022_303.png,8/10/18,13:54,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
